"","text","favoriteCount","created","statusSource","period"
"2787","  So then media villainy against Argentina since they didnt show the Dutch being knobheads ",0,"2022-12-11","Web App",2
"2788","If Portugal cant win the World Cup I want Argentina to play Morocco and I want Morocco to kick their asses",0,"2022-12-11","iPhone",2
"2789","  Most of the black people from France and The Netherlands have their roots in former colo ",1,"2022-12-11","iPhone",2
"2790","Lotta barked  but no bites 
Argentina Netherlands ",0,"2022-12-11","Android",2
"2791"," Argentina are hungrier",0,"2022-12-11","Android",2
"2792"," Argentina is a country not a Disney teen movie",4,"2022-12-11","Web App",2
"2793","  So because hes humble he shouldnt react to someone who was disrespectful That clown was ",0,"2022-12-11","iPhone",2
"2794","  best country in human history Argentina 

Worst country in History france theyre the worst b ",1,"2022-12-11","Android",2
"2795","  Also england has been trash for quite some time amp argentina is admittedly just Messisup ",0,"2022-12-11","iPhone",2
"2796","We should learn from each other today its happening in Argentina tomorrow may be us so lets SaveSoil lets make ",2,"2022-12-11","Android",2
"2797","Someone please tell this burnt flan that people who invested in Bitcoin or any top cc since 09 from Venezuela Leb ",0,"2022-12-11","Web App",2
"2798"," Hmmm Argentina is ready to win it Messi is our MAN smileymusclemusclemuscle",0,"2022-12-11","iPhone",2
"2799","Argentina vs Croatia 
France vs Morrocco 
Who final",0,"2022-12-11","Android",2
"2800","Everyone knows it will be Argentina vs France in the final lol none of the other non sense",0,"2022-12-11","Android",2
"2801","France vs Argentina WorldCup final calling it now",0,"2022-12-11","iPhone",2
"2802"," Hopefully Argentina",1,"2022-12-11","Android",2
"2803","Hope So Croatia Will Fucked Argentina On 14 Dec praypray",0,"2022-12-11","Web App",2
"2804"," COME TO ARGENTINA DIOD",0,"2022-12-11","Android",2
"2805","golden state warriors  argentina good vibes only pls",0,"2022-12-11","iPhone",2
"2806","thank u for coming to argentina keep making works of art with your music  ComicConArgentina ",1,"2022-12-11","iPhone",2
"2807","Argentina vs Netherlands This one has some rich history ",0,"2022-12-11","rohitchouhan.com",2
"2808"," For me if Argentina gets the title will be the tenth World Cup for South AmericaAnd Latin America ",0,"2022-12-11","Web App",2
"2809"," Morning from Argentina",0,"2022-12-11","Android",2
"2810"," I will be waiting for your congrats Argentina next tuesday",0,"2022-12-11","iPhone",2
"2811"," The hurt will continues when Argentina reach the final okhand",1,"2022-12-11","Android",2
"2812","   I dived in the AFA Village presented by OneFootball check out my screens ",0,"2022-12-11","Web App",2
"2813","  Know that I saw the flag next to your name grin

There is a great dispute between you and I ",1,"2022-12-11","Web App",2
"2814"," The Pope  is from Argentina ",0,"2022-12-11","Android",2
"2815","Referee shows red card after final whistle as teammates clash ",1,"2022-12-11","Echobox",2
"2816","   I dived in the AFA Village presented by OneFootball check out my screens ",0,"2022-12-11","Web App",2
"2817","Argentina charged for disorder at World Cupmatch ",0,"2022-12-11","Jetpack.com",2
"2818"," That would be awesome with Argentina lifting the trophy",0,"2022-12-11","Android",2
"2819","Now playing Oye Pablo by Danna Paola  badbunny mega lamega nuevamega megaradio radiomega musica megamezcla ",0,"2022-12-11","Airtime Pro",2
"2820","Croatia beating Argentina 
France beating Morocco 

Croatia beating France  revenging 2018 and winning cup 

You read it here first ",18,"2022-12-11","Android",2
"2821","Now playing Un Beso by Anthony Romeo Santos  badbunny mega lamega nuevamega megaradio radiolamega musica ",0,"2022-12-11","Airtime Pro",2
"2822","Top 10 searches in the United States 

1 France vs Morocco
2 Heisman ceremony
3 Bruins
4 Inglaterra  Fran ",1,"2022-12-11","dailysearchtrends",2
"2823","Hero Argentina keeper Emiliano Martinez faces World Cup ban for slamming worst ref in world after Holland win ",0,"2022-12-11","Echobox",2
"2824","Morocco vs Argentina in the final FIFAWorldCup Qatar2022 ",1,"2022-12-11","Android",2
"2825","  On top of that Argentina taking the world cup joy",1,"2022-12-11","Android",2
"2826"," Prediction time Final will be betweenMy prediction is Argentina vs France",3,"2022-12-11","Android",2
"2827","Top 10 searches in South Africa 

1 Real Betis vs Man United
2 Argentina vs Croatia
3 India vs Bangladesh ",0,"2022-12-11","dailysearchtrends",2
"2828"," Idk man i think argentina but i might also support the team which has most barca players",0,"2022-12-11","Android",2
"2829","Top 10 searches in Singapore 

1 France vs Morocco
2 Joao Felix
3 Antoine Griezmann
4 Morocco vs Portugal ",0,"2022-12-11","dailysearchtrends",2
"2830","Top 10 searches in New Zealand 

1 Real Betis vs Man United
2 France vs Morocco
3 Waikato district
4 Beau ",0,"2022-12-11","dailysearchtrends",2
"2831","Slipknot  Before I Forget Knotfest Roadshow Argentina 2022
",0,"2022-12-11","Web App",2
"2832","  Please da Argentina support pannu un peedai power vachi Croatia win pannatum ",0,"2022-12-11","Android",2
"2833","Top 10 searches in Indonesia 

1 Mu
2 Jude Bellingham
3 Francis
4 Jordan Pickford
5 Diogo Dalot
6 Ing ",0,"2022-12-11","dailysearchtrends",2
"2834","Top 10 searches in India 

1 France vs Morocco
2 Antoine Griezmann
3 IND vs BAN
4 England vs France
5 S ",0,"2022-12-11","dailysearchtrends",2
"2835"," One mistake from the goalkeeper was all it took to kick Portugal out of the 2022 Qatar WC
Badly w ",0,"2022-12-11","Web App",2
"2836"," Get used to Morocco vs Argentina finals  Morocco to bluff the match like the lucky amateurs theyve ",0,"2022-12-11","Android",2
"2837","If Croatia wins against Argentina and Morocco wins against France FIFA is over for me I want France to be in the ",0,"2022-12-11","Android",2
"2838","Top 10 searches in Argentina 

1 Pases Bajos vs Argentina
2 Pepe
3 Bono arquero
4 Beckham
5 Harry Kane ",0,"2022-12-11","dailysearchtrends",2
"2839"," It will be Argentina vs France but I would prefer Argentina vs Morocco",1,"2022-12-11","Android",2
"2840"," Thanks I From Argentina",0,"2022-12-11","Web App",2
"2841","A prominent football journalist from the United States has died while covering the 2022 World Cup tournament in Qat ",0,"2022-12-11","closefeed bot",2
"2842","US soccer journalist Grant Wahl dies at World Cup ",0,"2022-12-11","Web App",2
"2843","Upcoming Anicomix Buenos Aires Argentina 1218  ",2,"2022-12-11","TweetDeck",2
"2844"," only  
   
 only  
 only  
   
World Cup ",2,"2022-12-11","iPhone",2
"2845","Is Argentina win the world cup",0,"2022-12-11","Android",2
"2846","I have some tickets for the semi finals
Argentina vs Croatia match for up for sale text me if you are interested in ",0,"2022-12-11","iPhone",2
"2847","I like Mbappe for beating England but he can eat a fat dick when he plays Argentina",1,"2022-12-11","iPhone",2
"2848"," Gas Holland Argentina best game of footy Ive ever watched",0,"2022-12-11","iPhone",2
"2849","   Fifa wants its france argentina final and esured it happened",1,"2022-12-11","Android",2
"2850"," Nahh L opinion Tony 

Argentina vs Netherlands game was the best so far followed by Japan vs Germany",0,"2022-12-11","Web App",2
"2851","  Random Argentina resident here Ive been watching this blow up first over at ",4,"2022-12-11","Web App",2
"2852"," I think I speak for every true single football fan when I say we all just want to see a Argentina  ",5,"2022-12-11","Android",2
"2853","    Michael Oliver Eng referee for Croatia v Brazil
Facundo ",0,"2022-12-11","Web App",2
"2854","OLIVER HOLT The image of Argentina fighting the Netherlands was ugly and contrary to what sport shouldbe ",0,"2022-12-11","Jetpack.com",2
"2855"," soccer culture is to make it more than a game its a soap opera with ups and downs You could write a s ",0,"2022-12-11","iPhone",2
"2856"," Argentina vs France Finals",0,"2022-12-11","iPhone",2
"2857"," Why should Argentina have more black players",0,"2022-12-11","Web App",2
"2858","Messi greatest player in the world Deliberate handball should have been a 2nd yellow out the next game  Cheatin ",1,"2022-12-11","iPhone",2
"2859","  Wht hapn to the wc final prediction of portugal vs argentina that was discussed in inteevie ",0,"2022-12-11","iPhone",2
"2860","FIFAWorldCupQatar2022 

Here are my bold predictions for the semifinals 

 Argentina 32 Croatia 
 Morocco 21 ",0,"2022-12-11","Android",2
"2861","Morocco Argentina amp Warriors win

Doings no dey tire my God ",1,"2022-12-11","iPhone",2
"2862"," Context Argentina are nazis",7,"2022-12-11","iPhone",2
"2863","Argentina cannot win this world cup please ",0,"2022-12-11","Android",2
"2864"," argentina winning it all",0,"2022-12-11","Web App",2
"2865","        Cro ",3,"2022-12-11","iPhone",2
"2866"," Simple There are no black people in Argentina",1,"2022-12-11","iPhone",2
"2867","Need Argentina to lose now that u have their flag in ur dn ",7,"2022-12-11","iPhone",2
"2868"," Bro ddnt watch Netherlands vs Argentina",0,"2022-12-11","iPhone",2
"2869","What the fuck is this that Argentina and Morocco are in the final and the United States is not The world makes me crazy",0,"2022-12-11","Android",2
"2870"," next argentina",0,"2022-12-11","iPhone",2
"2871"," Argentina and Morocco",0,"2022-12-11","Android",2
"2872","The final four    

Croatia vs Argentina
Morocco vs France

FIFAWorldCup Qatar2022 ",0,"2022-12-11","iPhone",2
"2873","   What abt all the bs free kicks Argentina got bc of dives I counted myself ",1,"2022-12-11","Android",2
"2874","They can give title to Argentina now Portugals Pepe makes explosive remark  FootballNews ",0,"2022-12-11","Jetpack.com",2
"2875","Soccer France Croatia Argentina Marocco Soccer ",0,"2022-12-11","Web App",2
"2876","They can give title to Argentina now Portugals Pepe makes explosive remark  FootballNews ",0,"2022-12-11","Jetpack.com",2
"2877","France is really terrifying
The only team along with Argentina who has both physicality and technicality on the pitch",0,"2022-12-11","iPhone",2
"2878"," kuch bhi 
argentina  messi and portugal losing howsobsobsob",0,"2022-12-11","Web App",2
"2879","Israel Ukraine China India Frances Philippines Iran Pakistan Dubai Germany Canada Mexico Brazil Peru ",0,"2022-12-11","Android",2
"2880","You may have seen Argentina coach Portugal coach Belgium coach France coach etc getting tensed 
Take a look ",28,"2022-12-11","Android",2
"2881","  Imperial French team get it right oomfie 

Backing Morocco tho I want to see Europ ",2,"2022-12-11","Android",2
"2882","It was 1978 in Buenos Aires at the Estadio Monumental the final match between Argentina and Holland I was there in ",0,"2022-12-11","iPad",2
"2883","        ",3,"2022-12-11","iPhone",2
"2884"," I must say Argentina will win the match because they have experienced players such as Di Maria De ",0,"2022-12-11","Android",2
"2885"," Have u seen any of our players ever do what Argentina did against the Netherlands Dont know what arrog ",0,"2022-12-11","iPhone",2
"2886","  Lmao every country has numerous ivana knolls thats such a shit point in the last 4 y ",1,"2022-12-11","iPhone",2
"2887","Neymar was disappointed Ronaldo was disappointed and next its Messis turn as Croatia is going to beat Argentina ",0,"2022-12-11","iPhone",2
"2888"," They initially met in blind date but now she said in Instagram no etiquette training but she took on ",1,"2022-12-11","iPhone",2
"2889","  Did u know Argentina  government killed all black people in that country",0,"2022-12-11","Android",2
"2890"," Hey racist black man Argentina has a 037 of black people in their population It would be quite u ",0,"2022-12-11","Web App",2
"2891"," Ducking disrespectful from EMI aside from Messi that Argentina team stinks",2,"2022-12-11","iPad",2
"2892","Argentina is scum ",0,"2022-12-11","iPhone",2
"2893"," How about asian players and also arabian players  Why Argentina not having all of race in this universe ",0,"2022-12-11","iPhone",2
"2894","Dont get me wrong Argentina winning the World Cup would be amazing for Messi and the country but honestly  I would ",0,"2022-12-11","iPhone",2
"2895","If Argentina wins the World Cup im gonna build a 300 ft statue of Messi in Buenos Aires",1,"2022-12-11","iPhone",2
"2896"," They are wondering why a country were Nazis and Italian fascists flew to doesnt have any black players ",0,"2022-12-11","iPhone",2
"2897","Heartbroken for Portugal and England

Who are you rooting for next

Croatia or Argentina 

dswap Argentina ",0,"2022-12-11","Android",2
"2898","  I think its an Argentina vs France ",0,"2022-12-11","iPhone",2
"2899","   I dived in the AFA Village presented by OneFootball check out my screens ",0,"2022-12-11","Web App",2
"2900","Make I go stake Argentina and France to qualify

Thanks Trey ",1,"2022-12-11","Android",2
"2901","WHO HAD World Cup SemiFinals 
Argentina Croatia France Morocco 
on their dance card 
WC2022 WorldCup2022 ",0,"2022-12-11","Web App",2
"2902","Emiliano Martinezs claret and blue army Vamos Argentina",1,"2022-12-11","iPhone",2
"2903"," I think I speak for every true single football fan when I say we all just want to see a Argentina  ",0,"2022-12-11","Android",2
"2904"," Add Argentina flag real quick pray",0,"2022-12-11","iPhone",2
"2905"," Even Argentina is catholic",0,"2022-12-11","iPhone",2
"2906","argentina is going to win",0,"2022-12-11","iPhone",2
"2907"," I was wrong I should have said Argentina and France will crush them",0,"2022-12-11","Web App",2
"2908"," context argentina losing to croatia",0,"2022-12-11","Web App",2
"2909","Who will win
FIFAWorldCup 
Morocco France Argentina Croatia 
Qatar2022",1,"2022-12-11","Android",2
"2910","Argentina will win the World Cup fuck France",0,"2022-12-11","iPhone",2
"2911"," top 5 countries in football history
Alemania
Argentina
Italia
Francia
Uruguay

sorry brazil but you are a small country",12,"2022-12-11","Android",2
"2912","  Ah but Argentina",0,"2022-12-11","iPhone",2
"2913","Now dont come and explain this world cup is not rigged when Argentina is awarded another soft touch penalty at the ",2,"2022-12-11","Android",2
"2914","Final 4  

Argentina  
France       
Croatia      
Morocco   

Reserved soccer
FIFAWorldCup",0,"2022-12-11","Android",2
"2915"," who do you think will lift the world cup now given England Brasil and Germany all are out Morocco ",0,"2022-12-11","Android",2
"2916","Argentina Francia
12
Mbappe ",0,"2022-12-11","Android",2
"2917","I have some tickets for the semi finals
Argentina vs Croatia match for up for sale text me if you are interested in ",0,"2022-12-11","iPhone",2
"2918","I had Portugal winning the final on my bracket Then I wanted Argentina or Brazil to take it But after seeing Moro ",0,"2022-12-11","iPhone",2
"2919"," I am not saying Argentina has what it takes to beat france as that was not my concern with your init ",0,"2022-12-11","Android",2
"2920"," So funny that you cant even start Kuol on your team He legit was the only player to have an on target ",0,"2022-12-11","Android",2
"2921"," You when Argentina ",0,"2022-12-11","Android",2
"2922","  What is the difference between Argentina and those who believe a section of the country shou ",0,"2022-12-11","Android",2
"2923","Awesome to talk Argentina vs Croatia with   Dave Denholms soccer podcast is fireclapclap  Vamos Argentina  2 ",1,"2022-12-11","iPhone",2
"2924"," U dont get what Im sayingfirst World Cup for Messi not Argentina 

BesidesIm supporting my African  brothers",0,"2022-12-11","Android",2
"2925"," Argentina sent all their black men into world war 1 to systematically decimate their populations",0,"2022-12-11","iPhone",2
"2926","   Look what Argentina players did and said after and theyre the ones who won and still ",0,"2022-12-11","iPhone",2
"2927"," And to have things a bit easier for Argentina",0,"2022-12-11","Android",2
"2928","  Argentina France dong",0,"2022-12-11","Android",2
"2929","Morocco Croatia Argentina and France are the four sides to have qualified for the FIFA World Cup 2022 semifinals ",9,"2022-12-11","TweetDeck",2
"2930"," because Argentina isnt a disney movie",0,"2022-12-11","Android",2
"2931","Omgg Jamie at the Argentina Comic Con ",14,"2022-12-11","iPhone",2
"2932","Oh what a circus oh what a show
Argentina has gone to town
Over the death of an actress called Eva Peron",0,"2022-12-11","twittbot.net",2
"2933","Only GOAT of the football is coming for the trophy goat
Cause Leo Messi is still in the race
Messi Argentina ",5,"2022-12-11","Android",2
"2934","FIFA opens disciplinary proceedings against Argentina captain Lionel Messi could MISS Semifinal against Croatia ",4,"2022-12-11","Web App",2
"2935"," There are currently 5 members of BRICS There may be an additional 5 more members in 2023 bringing it ",0,"2022-12-11","Web App",2
"2936","   

Anyone but Argentina really but France are the best chance of the anyone

Hope this helps ",0,"2022-12-11","iPhone",2
"2937","I just cant stand this man Messi and argentina living rentfree in the portuguese teams heads I dont even supp ",3,"2022-12-11","Android",2
"2938"," Congratulations to Argentina  Thank you blush",0,"2022-12-11","Android",2
"2939","  They aint linked with us only Enzo and we shouldnt get him anyways Only thing that will ",0,"2022-12-11","Android",2
"2940","   You keep watching this video and get happy Meanwhile Argentina went to semifinaljoyjoyjoy",0,"2022-12-11","iPhone",2
"2941","Netherland a group of bad losers 
Argentina ",0,"2022-12-11","Web App",2
"2942"," Qatar 2022 semifinals

France vs Morocco

Argentina vs Croatia

Which two teams are going into the f ",1,"2022-12-11","Web App",2
"2943","Argentina 2  0 Croatia",0,"2022-12-11","iPhone",2
"2944","Both Argentina and the Netherlands face disciplinary action from   as a result of some ugly scenes towards ",0,"2022-12-11","Web App",2
"2945","  Figo is correct Just imagine how Argentina will do without Messi firing all cylinder ",1,"2022-12-11","iPhone",2
"2946","I was going to reply to a particular tweet but dont have enough energy so ill keep this short

indigenous and af ",0,"2022-12-11","Android",2
"2947","  100 youre not even from Argentina",0,"2022-12-11","iPhone",2
"2948"," U like naseeb biryani and support argentina ",0,"2022-12-11","iPhone",2
"2949"," Back in time for Argentina to win the WC ",0,"2022-12-11","iPhone",2
"2950","Manifestations time 

Argentina winning it all and Messi scoring raisedhands ",0,"2022-12-11","iPhone",2
"2951","Argentina is gonna be thrashed by Croatia It will again by France vs Croatia finalpensive",5,"2022-12-11","iPhone",2
"2952","Please help rotatinglightrotatinglightURGENT rotatinglightrotatinglight

My name is Nitin Kori and Im raising funds for my BONE MARROW TRANSPLANT Im suffering ",1,"2022-12-11","iPhone",2
"2953","  The problem with English fans think their team has best squad in the world I will list ",0,"2022-12-11","Web App",2
"2954"," Morning Argentina",1,"2022-12-11","Android",2
"2955","   should sign a trade deal with 
Russia 
Iran 
Nigeria 
Egypt 
Argentina 
Mexico 
Canada ",1,"2022-12-11","Web App",2
"2956","First of all argentina aint winning World Cup  

Second  yes  argentina first ",4,"2022-12-11","Web App",2
"2957"," Youre not Argentina so  keep waiting",0,"2022-12-11","iPhone",2
"2958"," Wkwkkw i thought he is argentina chicken",0,"2022-12-11","Android",2
"2959","Argentina and morocco are whats standing between croatia and france and the 2018 final 
replay",0,"2022-12-11","Android",2
"2960","Save this tweet is gonna be Argentina vs France in the final

WorldCup ",1,"2022-12-11","Android",2
"2961","is messi didnt play for argentina id like him more",0,"2022-12-11","Android",2
"2962","US Argentina India African continentwhole globeneeds to come together for SaveSoil ",0,"2022-12-11","Android",2
"2963"," Congrats but kinda wanted Portugal vs Argentina",0,"2022-12-11","iPhone",2
"2964"," Manifesting Argentina winning trophy",0,"2022-12-11","iPhone",2
"2965","Jin participated as guest in Coldplay World Tour MUSIC of the SPHERES performance at River Platte Stadium in Bue ",55,"2022-12-11","Web App",2
"2966"," Heart has been saying Argentina since the start of the tournament but my mind thinks France are playing like an unbeatable team",0,"2022-12-11","Android",2
"2967","  like he said he respects everyone but he wants respect back van gaal didnt respect argentina",1,"2022-12-11","Web App",2
"2968"," Who cares Obviously the  hasnt spent too much time in Argentina
Not many blacks in Argentina",0,"2022-12-11","Android",2
"2969","Guys Milo doesnt like people from Argentina If youre a moot of Milo block them because they hate You j ",1,"2022-12-11","iPhone",2
"2970","well i need morocco to win i wanna see argentina vs morocco in final im sorry mbappe a win for one muslim is a win for all pray",0,"2022-12-11","Android",2
"2971"," Argentina are seeing Netherlands as opponents mate and saying youre afraid of us to opponents is clearly ",0,"2022-12-11","Android",2
"2972","who do you think will win 2022 fifa world cup FIFAWorldCup2022 Morocco france Argentina Croatia  LeoMessi ",0,"2022-12-11","Android",2
"2973"," I want Messi lifting the trophy but I dont Argentina to meet France again lol",1,"2022-12-11","Android",2
"2974"," France is winning the final against Argentina",0,"2022-12-11","Android",2
"2975"," You are trynna pick your words very carefully bro wdym barely scraped by Argentina literally domina ",0,"2022-12-11","Android",2
"2976","  Does bro know the ref in the Argentina vs Netherlands game is a madrid fan",0,"2022-12-11","iPhone",2
"2977","Its Argentina vs France in the final
Argentina will take the world cup 
So sure my prediction never goes wrong",2,"2022-12-11","iPhone",2
"2978"," Ill be honest I started supporting Argentina because of Messi But I think Ive become a loyal Argentina fan forever ",5,"2022-12-11","Android",2
"2979"," Manifesting Argentina winning and messi scoring ",0,"2022-12-11","iPhone",2
"2980"," But the Pope comes from Argentina",3,"2022-12-11","Android",2
"2981"," But the Pope comes from Argentina",3,"2022-12-11","Android",2
"2982","no one in south america likes argentina but themselves ",2,"2022-12-11","Android",2
"2983","   let argentina confirm the final spot first and then will see",0,"2022-12-11","Web App",2
"2984","seedlingSaveSoil Lets make it happen

 Sadhguru about erosion of soil in midwestern US at a faster pace ",0,"2022-12-11","iPhone",2
"2985"," This World Cup has been so awesome filled with surprises I almost had a heart attack yesterday during ",1,"2022-12-11","iPhone",2
"2986","    let argentina confirm the final spot first and then will see",0,"2022-12-11","Web App",2
"2987"," Because they did not own a lot of slaves Most of the black people from Argentina came from the north ",0,"2022-12-11","Web App",2
"2988","   Think logically Why would I pay millions a month on legal fees when I can just ",0,"2022-12-11","iPhone",2
"2989"," Deep down i am wishing n praying Argentina to win ",1,"2022-12-11","Android",2
"2990","     Argentina dint had a lot of slave like Brazil ",1,"2022-12-11","Android",2
"2991"," honestly i think this is gonna end up like argentina in obwc lmao top placer but not number 1",1,"2022-12-11","Android",2
"2992"," I DONT CARE ABOUT ARGENTINA",1,"2022-12-11","iPhone",2
"2993"," I think it depends on what country you play for But if you play for Portugal or Argentina Brazil ",0,"2022-12-11","iPhone",2
"2994","   Croatia or Marocco even France if they beat argentina despite the fact that I dont like  mbappe",0,"2022-12-11","iPhone",2
"2995","  Its football if you want diplomacy go to the court house if another country does it it is ",0,"2022-12-11","Android",2
"2996"," Thats why argentina its the most hated narion in the world cup",0,"2022-12-11","Android",2
"2997"," You have just woken up buddy Argentina vs the Dutch and Brazil vs Croatia was a joke to you

That is w ",0,"2022-12-11","Android",2
"2998"," If its not Argentina I want Morocco to win too",2,"2022-12-11","iPhone",2
"2999"," Bashing argentina wont make you the biggest Madridista of this planet Be sensible try to see the othe ",0,"2022-12-11","Android",2
"3000","  Tell me something Clare would you support Argentina if there is an Argentina vs France final",1,"2022-12-11","Web App",2
"3001","So another loss to an elite team
England fans have to accept the fact that theyll never sit on the top table with ",10,"2022-12-11","iPhone",2
"3002"," This guy is literally dead died in the stadium while covering Argentina vs Netherlands",0,"2022-12-11","Android",2
"3003"," The difference is that one photo was taken seconds after Argentina won and the other was like 5 mi ",0,"2022-12-11","iPhone",2
"3004"," Nooo windy wyndham It has to be MoroccoArgentina",0,"2022-12-11","iPhone",2
"3005","3 generations
3 kings

Vamos Argentina 
 
 ",0,"2022-12-11","Android",2
"3006","  Every team has a designated kicker Messi in Argentina Ney in Brazil CR7 in Portugal and Ka ",1,"2022-12-11","Android",2
"3007","I just know Piers Morgan is praying for Argentina to lose",0,"2022-12-11","iPhone",2
"3008"," With Messi around its still alive for me I am supporting Argentina only for Messi England showed that Fr ",2,"2022-12-11","iPhone",2
"3009"," Im against Argentina winning not because I hate messi or anything I didnt want either one to win ca ",1,"2022-12-11","Android",2
"3010","France and Morocco will be playing each other on Wednesday for a shot at the World Cup final where one of them wil ",0,"2022-12-11","Web App",2
"3011","EmilianoMartinez Is The Best Goal Keeper Right Now 

Argentina ",10,"2022-12-11","Web App",2
"3012","how i would feel with the final 4 teams winning the world cup
argentina will be one of my favorite sports moments ",0,"2022-12-11","iPhone",2
"3013","Final world cup Argentina v Morocco",1,"2022-12-11","Android",2
"3014","Its historic what we done getting through to the last 16 and getting put out by Argentina and Messi you know I ",24,"2022-12-11","Grabyo",2
"3015","  Why You clowns from 20162020 brought out messis Argentina in every conversation ",0,"2022-12-11","iPhone",2
"3016","Argentina team comes across as entitled amp a bit of arrogant Hopefully time of humbling is right around the corner ",0,"2022-12-11","Web App",2
"3017","The fact that this is his final season in Europe 

Final tournament for Argentina its not hit me yet hell be gon ",0,"2022-12-11","iPhone",2
"3018","Happy birthday Queen  birthdaylove You from Argentina  ",0,"2022-12-11","Android",2
"3019"," IN ARGENTINA THE PERCENT OF PEOPLE AFRICAN AMERICAN IS 0000023111111111 ASIAN LESS AND OTHER LESS ",0,"2022-12-11","iPhone",2
"3020","  But to be honest I rarely see people on the streets playing football in the United S ",0,"2022-12-11","iPhone",2
"3021"," France  Argentina 21 first goal Messi",0,"2022-12-11","iPhone",2
"3022","I got on Croatia if they win big follow for content if Argentina maybe no huge following",0,"2022-12-11","iPhone",2
"3023","Heres the beauty behind Lionel Messi Penalty against Netherlands

FIFAWorldCup Argentina WorldCup Argentina ",0,"2022-12-11","Android",2
"3024","World Cup 2022 Argentina and Netherlands charged by Fifa after badtempered quarterfinal  ",0,"2022-12-11","Android",2
"3025","im in support of 34 of the semifinalists
first and foremost france bc im french al
morocco bc im african ",1,"2022-12-11","iPhone",2
"3026","   I dived in the AFA Village presented by OneFootball check out my screens ",2,"2022-12-11","Web App",2
"3027"," You are on a roll pick Argentina for the next game sweatsmile",0,"2022-12-11","iPhone",2
"3028","This coming finals the match Morocco  and Argentina  this match become historic for the World cup football Mor ",0,"2022-12-11","Android",2
"3029","Something wrong about this article 149 thousand people does not amount to 1 of the Argentine population In a cou ",0,"2022-12-11","Android",2
"3030","   Yes he was good
With the help of referee
After lost to KSA Argentina and messi played Rough",0,"2022-12-11","iPhone",2
"3031"," Final England vs Argentina",0,"2022-12-11","Android",2
"3032"," Netherlands players lost their class too by bullying Argentina players that were going to take the p ",0,"2022-12-11","Android",2
"3033","If Argentina doesnt win the World Cup dont talk to me for the next 12 years",0,"2022-12-11","iPhone",2
"3034"," Oh Yeahthat was the best World Cup theme song ever Even now I listen to it at timesBut this time for ",0,"2022-12-11","iPhone",2
"3035","  france vs argentina will be the toughest final but france is unstoppable dude england vs ",1,"2022-12-11","Web App",2
"3036"," Zamn Thats why Argentina is gonna win",0,"2022-12-11","iPhone",2
"3037","  Morocco is nice Argentina will be annoying from the Messi fans I would love Morocco but to ",2,"2022-12-11","iPhone",2
"3038","Argentina players to escape punishment after mocking Holland after penalty shootoutwin ",0,"2022-12-11","Jetpack.com",2
"3039"," Argentina is taking this cup lol",0,"2022-12-11","Web App",2
"3040","  While we like to name call people which in my view is not great reality is Argentina is ",1,"2022-12-11","iPhone",2
"3041","ive gotten so used to kpop being so fandriven ive been thinking all day how i can get argentina to win myself like where can i vote",5,"2022-12-11","iPhone",2
"3042","    So you still saying never had African slaves ",0,"2022-12-11","iPhone",2
"3043","  They had brutally trolled 6 years with this pointdownpointdownMessi picture man  

Dont expect t ",0,"2022-12-11","Web App",2
"3044","I actually have a headache after watching the world cup games today Holy crap Dont even get me started about the ",0,"2022-12-11","Web App",2
"3045"," None just some useless person showing support to Argentina to get Instagram followers n not going in Indi ",0,"2022-12-11","Android",2
"3046","  lol this tweet didnt age well Soccer Lombardi is going to either France or Argentina",0,"2022-12-11","Web App",2
"3047","Anyone interested in buying World Cup tickets for Argentina vs CroatiaPlease DM I am selling them at a very cheap ",0,"2022-12-11","iPhone",2
"3048","   Dont generalize I saw that all countries discriminate against others and we aren ",0,"2022-12-11","Android",2
"3049","    Croatia beat Argentina on penalties
Mbappe will get through Moroccan wall",1,"2022-12-11","Android",2
"3050"," Or for Argentina",0,"2022-12-11","Web App",2
"3051","         trophy

rotatinglight World Cup semifinal

 Croatia vs Argentina  ",1,"2022-12-11","Android",2
"3052"," We arent the people who areare bewkoof
I as a Messi fan wanted Portugal to qualify
But when Argen ",1,"2022-12-11","Android",2
"3053","   Yes I did watch the game and there were no penalties  and 8 mins was plent ",0,"2022-12-11","iPhone",2
"3054","  I mean other than the two things that I pointed out most of it seems what you and I ",0,"2022-12-11","Android",2
"3055"," Croatia is not going to be easy for Argentina and same Morocco defence is amazing",0,"2022-12-11","Android",2
"3056","argentina vs morocco in the final would be ideal",0,"2022-12-11","iPhone",2
"3057","  Yeah me too my brother Im so very happy but in the final of FIFA WORLD CUP qatar ",1,"2022-12-11","Android",2
"3058"," Counting days when arrogant Argentina looses",0,"2022-12-11","iPhone",2
"3059"," Hoping the final is Argentina V France",0,"2022-12-11","iPad",2
"3060","go everyone except argentina ",0,"2022-12-11","iPhone",2
"3061","Cant believe I managed to see the football elite at the worlds biggest stage in the world 

Portugal x Uruguay
Ar ",1,"2022-12-11","Web App",2
"3062","I am eagerly awaiting FIFAWorldCup final between Argentina vs France 

How many of you would love that too",0,"2022-12-11","iPhone",2
"3063"," Where is Argentina",1,"2022-12-11","Android",2
"3064","weyler wyler wednesday addams tyler galpin out of the woods taylor swift ship edit fancam wenclair wavier multifand ",0,"2022-12-11","iPhone",2
